,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
153,prerank,JAK2_DN.V1_UP,-0.21586655713673522,-0.9727035882472503,0.4782608695652174,0.6309368191721133,1.0,47/158,23.96%,GRM4;SNCB;PXDC1;TLX1;NELL2;EGR4;PDZRN4;DMD;RAB17;AFF3;KRTAP5-9;HOXD12;KISS1;ADGRB1;CYP1B1;DUOX1;HPR;CLCNKB;AKAP6;PRDM12;LBX1;FOXE3;FOXD1;ADCYAP1R1;PCDHB12;JAM2;WNT1;SLC28A1;GRID2;ACTA2;CYP2B7P;ZEB1;SLC22A17;RBP3;ZNF821;EPHA3;TYMP;GFPT2;PHF14;COL6A3;CDH5;ASGR1;PTN;OR51E2;MATN4;C9;ABCB4
154,prerank,PRC2_EZH2_UP.V1_DN,-0.20004187047726074,-0.96892828575381,0.47761194029850745,0.6377949484878697,1.0,25/183,11.02%,GRM4;KRT81;NGF;AGTR1;SYP;APLP1;OXTR;NFE2;PAGE4;LMOD1;GAS1;NLGN1;KCND1;DEF6;AFF3;ACTC1;SYN1;OLFML2B;PCYT1B;NPR3;TPD52L1;CNGB3;NPAS1;PLN;GTPBP4
155,prerank,RAF_UP.V1_UP,-0.20037978784116828,-0.9683620357130022,0.5,0.6338276487065414,1.0,48/185,21.17%,ALPP;VTCN1;SCG2;PXDC1;TNNT1;UPK2;ANGPTL4;SCARA3;UPP1;SERPINI1;PYGL;PTMS;ENPEP;PEG10;CYP1B1;DHRS7;ETV5;CAPRIN2;ACYP1;GATA2;OSBPL1A;TBC1D8;BPGM;GJA5;CDC42EP3;PER3;NUAK1;EGFR;COTL1;ANKRD6;LAMC1;RRAS2;TNFRSF21;JAM2;CRISPLD2;FERMT2;TUBB2A;SLC2A6;OPTN;CDK18;PARVA;P3H2;SGCE;NMU;FYN;GRB10;CABYR;MORC4
156,prerank,PKCA_DN.V1_DN,-0.20582552329179302,-0.9678295300763086,0.5272727272727272,0.6307761437908497,1.0,23/137,13.71%,MC1R;CA3;DLG4;CD19;PCDHB15;HES7;ADAM11;FXYD4;CENPT;SEMA6C;KCNIP2;SLC46A2;ADGRB1;WDR5;GAS2;SLIT3;CHST1;HOXC8;CD79B;POU3F4;KANK2;TNNI2;PDGFRB
157,prerank,CAMP_UP.V1_UP,0.2011932623572938,0.9620640330780001,0.6,0.6578773781419247,1.0,49/187,22.98%,CXCL8;SMG1P5;RCHY1;PXK;TFPI2;GLRX;SSR3;STRADA;MAD2L1;AHCYL1;POLR3H;PRIM1;SRPK1;ACSL4;XIST;COX8A;TRIM2;EARS2;FBXO42;IFITM1;ATP1A1;KANSL1;CLOCK;STAT4;SLC25A5;DIP2B;NSUN3;WIPI1;NME1;MAEA;SEC13;PLCH1;P4HB;TGFBI;SESN2;CS;RAPGEF2;MYC;HSPA9;PRMT1;IFITM3;COG6;CEBPG;PLSCR1;EIF2B3;CPEB4;RPL18A;ALDOA;LRR1
158,prerank,STK33_NOMO_DN,-0.19595965377974442,-0.9605540800951821,0.6363636363636364,0.6453654188948306,1.0,62/256,22.25%,PRG4;TIGD1;KRT81;LAMP5;ZEB1-AS1;ATP6V1C2;ADCYAP1;GPM6A;RGR;PRSS21;C2orf68;CHRDL1;OBSL1;AFF3;SLC35F1;IDNK;C16orf74;JDP2;TRIM58;CR2;PCYT1B;APOBEC3C;ANKLE1;LINC00926;IL17D;VAT1;TPD52L1;MAPKAP1;NUDT11;F13A1;BEND5;OSBPL1A;HOXD13;BEND6;FAHD2A;TEX15;TMEM45A;PNMA2;LCK;OXCT2;BIK;PLXND1;TSPAN2;GPAT2;SLC35C2;TUBBP5;C1orf115;SCD;FBLN7;BEX2;FTCDNL1;PDGFRL;TXNRD3;MOGS;MTR;HGH1;UCA1;GALT;IGLL1;GJB6;PALD1;GJB2
159,prerank,PDGF_UP.V1_UP,-0.20402768638082186,-0.9398594949740581,0.6129032258064516,0.6999357119897139,1.0,20/142,10.73%,SUZ12P1;TRAF5;FOSL1;MORC2;MMP17;SNRNP35;NAB2;FAM3C;POTEKP;CDK5R2;SERPINI1;KCNK3;ZNF394;MYL2;NDRG4;DUSP5;MADD;OR2B6;EZR;VPS39
160,prerank,TGFB_UP.V1_DN,-0.19605353896923533,-0.9380017889249184,0.5873015873015873,0.6996333492746692,1.0,37/177,18.34%,C1orf105;EYA4;TBX19;TMCC2;MN1;UPK2;ANGPTL4;ZNF512B;FSTL3;PCBP3;FHL3;BCL6;SERTAD2;SNAPC4;ADAMTS1;MPPED2;CYP2E1;NPAS1;SCGB1D2;SMN1;PRX;TRO;ZNF696;SPRY1;C14orf93;MYBL1;FRS3;DUSP6;BET1L;OSR2;ISL1;HS3ST1;NRSN2;TUFT1;WNT8B;MRM1;PLXNA2
161,prerank,PTEN_DN.V2_DN,0.19467093282787287,0.930378277217655,0.6470588235294118,0.7448244367769434,1.0,26/127,16.09%,KLHL11;ENTPD7;FCAR;AKAP5;ZNF124;ZFY;CEBPA;MT1M;NEO1;BARD1;NUDT18;ATP11B;RPGRIP1L;APOLD1;MID1;CRBN;TUBB1;DDX3Y;NREP;CLEC7A;ABLIM2;DYRK4;CYP20A1;TGFBI;RPS4Y1;REPS2
162,prerank,CYCLIN_D1_UP.V1_DN,-0.201856634116578,-0.9302966604726081,0.640625,0.7160895003162556,1.0,25/176,12.99%,KIF1A;HPCA;TNNT3;TPM2;IGF1;NTF4;CAV1;CD19;PDYN;RGS16;MYL9;PBXIP1;POU3F1;NKX2-5;TFCP2;CUL7;SNAPC1;PBX2;ITGA3;RLBP1;RRS1;AKAP6;NOS1;ERG;SYT1
163,prerank,IL2_UP.V1_UP,-0.19420884314890668,-0.9262041265571368,0.625,0.7221882352941176,1.0,40/169,19.83%,PTH1R;GFAP;RGCC;FOSL1;RGS16;GADD45B;EGR2;RGS3;RSPH6A;NCS1;MEGF6;HABP4;ABTB2;PLEC;SPHK1;FLT1;SLC2A3;AMIGO2;PLXNA3;MAFF;AIM2;PIP;TNFRSF21;AP3M2;LGALSL;TPBG;DUSP6;INHBB;ASPA;SPP1;EVX1;RNF20;PIM1;CXCL12;CAPN10;PAK6;EHD2;SNHG17;ESRP2;EVPL
164,prerank,GLI1_UP.V1_UP,-0.29058503003317065,-0.9222782446985687,0.5081967213114754,0.7269763460939931,1.0,2/22,0.53%,PTH1R;IGFBP6
165,prerank,SRC_UP.V1_DN,-0.1954991639145851,-0.9191623892638252,0.6875,0.72807626987803,1.0,33/153,18.92%,RARA;SLC7A14;WASH3P;PCDHB4;KCNMB3;S1PR3;GALNTL6;MN1;ST8SIA2;CSAD;MEGF6;TMOD1;UTS2R;ZNF3;CDK11B;IRGC;GRID1;SNX32;WT1-AS;SYT1;GDPD3;EIF3CL;TRIM73;COL8A1;PAK3;CAPN12;MGARP;MCM3;IFITM10;SLC2A6;NRP1;PRR19;HOXB2
166,prerank,AKT_UP_MTOR_DN.V1_UP,-0.1931231918558959,-0.9084337700086759,0.676923076923077,0.7519607843137255,1.0,30/169,17.50%,PSCA;KCNH3;MPP2;SUSD4;PACSIN3;PPP1R3F;TMEM40;CRLF1;PFDN2;FXYD4;A4GALT;SYT17;RIMKLB;PYGL;SYT8;PLK2;VAT1;NFKB2;CIR1;SPHK1;TACSTD2;FLT1;DAGLB;CPNE6;ABCA7;MGARP;DUSP10;HMCES;HIF3A;NIN
167,prerank,NFE2L2.V2,-0.17471495036534004,-0.9069031151958146,0.7241379310344828,0.74968840249278,1.0,78/404,20.16%,MAP2;PTPRZ1;KCNQ2;POU3F3;PRG4;ACTL8;PANX2;IGFBP3;FZD7;HYAL4;KCNE4;TERT;UCHL1;SOX2-OT;GSTA2;NRCAM;DPPA2;ABHD4;EPHX1;ST8SIA2;NUMBL;DMD;AKR1C1;SCARA3;SEMA3G;MYL2;JDP2;KIF5C;AKR1C4;MDFIC;GPC1;PFN2;CYP4F8;MPPED2;TPD52L1;PDZK1;NKPD1;LEF1;GAS2;GCKR;L3HYPDH;LOXL3;FAM167B;SLC5A11;CALCA;FLT1;ALDH3A1;SPPL2B;TRIM16L;PRR5;TDO2;CCND3;PLXND1;PARL;PIP;HLA-DOA;ETNPPL;OSGIN1;HLA-DOB;SNTG1;SLC48A1;MPP3;SPP1;MCM3;BRINP3;ANKS6;HGD;CXCL12;UGT1A9;KIAA0319;HRK;HJURP;PA2G4;B4GALNT1;SLC15A1;PRR36;HTATIP2;PDE6B
168,prerank,CAHOY_OLIGODENDROCUTIC,-0.21626000081853516,-0.879806438636273,0.6764705882352942,0.8183333333333334,1.0,12/92,10.93%,GNG8;COL20A1;CSDC2;KCTD1;SPEG;RTKN;GALNT18;FAM89A;PLXNB3;BACE1;ZNF276;RNF122
169,prerank,RB_DN.V1_UP,-0.2003750396234713,-0.8789103199438433,0.75,0.8145187846130819,1.0,19/115,14.55%,SNAP25;HEY2;GRB7;PALMD;SFRP1;EPHX1;NUMBL;CTDSP1;ALPK3;PKHD1;LYNX1;ARTN;BTG2;PLA2G6;PLEKHA6;SMARCA1;PCDH10;LCMT1;SPOCK1
170,prerank,RB_P107_DN.V1_UP,0.18673823811836118,0.8745785041597675,0.8205128205128205,0.8907981530343009,1.0,38/127,25.03%,DCT;CCNF;MAD2L1;ETHE1;PRIM1;CCNE2;GMNN;PRC1;CENPK;RRM2;PRDX4;DHFR;NXT1;GINS4;PCNA;ANAPC11;CDC25B;MCM5;SI;DNA2;CA2;GTSE1;RFC3;HMGN2;SLBP;CDC45;RFC5;ASF1B;TMEM45B;CHAF1B;MCM6;POLD1;SRPX2;MCM2;PAQR4;DYNLT1;RRM1;SIVA1
171,prerank,JAK2_DN.V1_DN,0.18221968076742046,0.8715744855910491,0.825,0.8758768260505824,1.0,35/134,23.18%,NEAT1;GRIK1;TXLNGY;LONRF1;DOCK5;DPY19L2P2;TRIM36;DYM;OXNAD1;CMC1;PHC3;ANKRD36B;SLC35E1;FKBP11;DGKE;CEP295;ALDH8A1;HYMAI;ZNF221;ATP8B1;VPS53;CEP97;KIF13A;ZBTB6;HCG18;CTTNBP2NL;TMEM212;EREG;ZBTB44;DAPP1;ZNF551;NSMCE2;SNRPN;TAF9B;MBTD1
172,prerank,CAMP_UP.V1_DN,0.1766585880247022,0.8684657229059378,0.8571428571428571,0.8616660384470411,1.0,40/192,17.98%,HSPA8;ARHGAP5;CD160;SEL1L3;HINT1;PTPRD;UBTD2;NFKB1;MFN1;KBTBD11;USP38;PLEK;NPEPPS;MAPK1;GNG12;MYO5B;TMEM98;IL7R;RGS18;DDAH1;BIRC3;RAP2A;IQCK;TMSB4X;ACAT2;CELF2;MTMR9;GLO1;PRDM1;PTBP3;CASP7;ETS2;MBD2;TUBB3;CHST2;RALGAPA1;ARHGEF12;SMARCC1;RNF138;ATP2B1
173,prerank,EIF4E_UP,-0.20021133807270974,-0.8677271655309919,0.765625,0.83441770647653,1.0,19/94,17.42%,FABP7;CARTPT;DNAJB5;FAM117A;PFDN2;RGS3;AHSA1;CACNB3;MAP2K3;SNTB1;ACYP1;MS4A1;BHLHE40;MRPL17;NEGR1;GTF2H5;MTX2;NKX2-8;FN3KRP
174,prerank,EGFR_UP.V1_DN,0.17059600550297777,0.8603511214944259,0.9090909090909091,0.8598515064122231,1.0,22/173,12.34%,SLC39A8;NDC1;DEPDC1;EPS8;STIL;SNX7;EPB41L2;NRIP1;PRR7;MOCOS;ARL3;BRIP1;SPTBN1;DMXL2;TBL1XR1;RASGRP1;PRKD3;DDX60;NREP;MEX3D;CBR4;MYB
175,prerank,BCAT.100_UP.V1_DN,-0.25616176870076257,-0.8512169968739057,0.6607142857142857,0.8659000442282175,1.0,6/27,17.71%,TTR;DOCK3;SERGEF;AMH;PIP;FZD4
176,prerank,E2F1_UP.V1_DN,-0.17615944291057062,-0.8429191012417317,0.9032258064516129,0.8778899619549312,1.0,48/181,24.10%,TGFB3;TUBG2;ANGPTL4;APC2;A4GALT;UBE2H;NUMA1;MX1;RTKN;BCL6;CIRBP;PLK2;NDRG4;ALDH1A1;ADAMTS1;GFRA1;CYP1B1;SNAI1;STX4;AQP8;COL11A1;RALGDS;POU5F1;ALDH3A1;DCAF8;TMEM45A;ADARB1;RAB11FIP5;PLXND1;PAK3;NPR1;TGFB1I1;COL3A1;AJUBA;SNAPC3;BAG3;LIPE;TNXB;TGM2;B4GALT3;SYNPO;VPS45;SEMA4B;LAMA4;RGS2;STOM;STAC;EBF1
177,prerank,NRL_DN.V1_DN,-0.18629011232452178,-0.8370479768358224,0.8,0.8844153957879448,1.0,32/122,24.39%,CCKBR;ATP2A1;FABP7;MAP6;C14orf132;MFNG;RGL3;KIF5C;NR4A1;RNF25;IL17D;CNGB3;ABCC9;PLEC;JAM3;CALCA;PDIA3;TNPO2;TUFT1;IFITM10;ACBD6;BST2;INPPL1;MYOCD;ELK3;FKBP9;PECAM1;RASGRF2;SOCS3;ABCB4;HES5;ATOH7
178,prerank,SNF5_DN.V1_UP,-0.183738242351985,-0.814475476875484,0.8676470588235294,0.9213019031141869,1.0,23/160,12.85%,COL26A1;SCG2;APOD;TGFB3;FABP7;SFRP2;CDO1;EGR2;MMP14;GBP6;KCNJ10;MSX1;SRPX;POFUT2;AQP5;PNN;PRRX2;ZMYND19;SEMA4D;FNBP1;LHX2;APOE;SLC2A3
179,prerank,PRC2_SUZ12_UP.V1_DN,-0.17286000034501672,-0.810940474807784,0.8448275862068966,0.9202518963789895,1.0,24/170,12.42%,IL23A;ZIC4;MYOM1;LMOD1;MAP1LC3C;NLGN1;LHX6;SLITRK3;AGER;CCL19;KLF15;MEIS2;MAPT;CD22;ADCY2;OPCML;DCX;EFNA5;PHOX2B;ZNF696;MARK1;KRT3;KAT8;ALDH3A1
180,prerank,GLI1_UP.V1_DN,-0.2878484196845404,-0.8102511745927883,0.74,0.9147840295538505,1.0,4/16,15.96%,FOLR1;RNF10;CCNL2;BTBD16
181,prerank,CSR_LATE_UP.V1_UP,-0.1803992098759346,-0.8049709259324203,0.8333333333333334,0.9190224291155311,1.0,30/155,17.84%,TPM2;IGFBP3;TAGLN3;ASB6;SNRPA1;FOXM1;VEGFC;AHSA1;KISS1;PDCL3;ARHGEF1;HIP1;TMEM130;CCDC34;GTF3C6;TIMP1;BHLHE40;MRAS;SAMD11;CCND3;RPF2;DRAP1;CRISPLD2;LTBP2;S1PR1;TOMM34;MCM3;EIF3B;PSMC3;CXCL12
182,prerank,CSR_EARLY_UP.V1_UP,0.1652042261568838,0.7854526507740159,0.9782608695652174,0.9618763492444231,1.0,34/145,25.03%,PTGS2;SEC24A;TXNDC12;ITPRIPL2;EHD4;AMD1;NRIP1;SRP72;MRPS35;IL11;NSG1;NUP54;CHUK;DDX21;REST;ACTR3;PLCH1;ZNF800;EIF4A3;C8orf76;CD274;ADRM1;PNP;TDG;DOT1L;PCSK7;RGMB;EMC6;VTA1;CTPS1;TFG;SREK1IP1;SCHIP1;DIS3
183,prerank,MYC_UP.V1_UP,-0.16350705201084745,-0.7801303617174232,0.9310344827586207,0.9467787114845938,1.0,33/164,21.68%,PCOLCE2;SLC6A15;CCDC78;PRR3;DPYSL5;LHX6;SLC29A4;P2RX5;C5orf46;MPHOSPH10;AHSA1;QSOX2;NEFH;IL17D;TMEM132B;PLD6;TOP1MT;DPP7;DLL3;MMP16;TDRD10;WDR83;CAPS;TRMT1;KLRG2;CHKA;RRP12;TSSC4;USE1;UTP14A;ZNF667;SMYD5;DGKD
184,prerank,STK33_DN,-0.15608244546679054,-0.7730542248965058,0.9672131147540983,0.9466624947851481,1.0,58/256,22.25%,LAMP5;ZEB1-AS1;NFE2;PODXL;GPM6A;RGS16;C2orf68;OBSL1;AFF3;SLC35F1;C16orf74;TRIM58;CR2;MPRIP;PCYT1B;ANKLE1;LINC00926;IL17D;TPD52L1;MAPKAP1;GAS2;NUDT11;F13A1;BEND5;OSBPL1A;BEND6;CACNA2D3;FAHD2A;TEX15;TMEM45A;SH3GL3;PNMA2;LCK;OXCT2;CDC42EP3;KHDC1;PLXND1;TSPAN2;LGALSL;GPAT2;OGDHL;KLRG2;GPRASP2;CLTCL1;C1orf115;SCD;FBLN7;BEX2;PDGFRL;TXNRD3;PFKM;MTR;HGH1;UCA1;DNAAF3;GJB6;PALD1;GJB2
185,prerank,BCAT_GDS748_UP,0.19774171234583982,0.7575139225040088,0.851063829787234,0.9614775725593667,1.0,12/44,21.70%,SLC39A14;ASRGL1;PKP2;AQP3;DDAH1;MYB;PDE4D;PLEKHB2;CA2;NEDD9;C3orf52;GCH1
186,prerank,RAF_UP.V1_DN,-0.15519106175147804,-0.7227780073633145,0.9538461538461539,0.979308202154101,1.0,53/182,30.41%,TGFB2;CALB2;CAV1;HSPB8;MGP;CCDC170;TSC22D3;PLK2;TCN1;GFRA1;GDAP1;PDZK1;SGCG;MYBL1;TFPI;MYLK;S100A14;INPP5F;CHST15;OSR2;BAMBI;PMAIP1;PXDN;DKK1;PDGFRL;PLCB1;BAG3;IGFBP4;CA12;TM4SF1;PKP4;PGR;IGFBP2;MAFB;DLG5;GULP1;STC2;MPDZ;SCUBE2;ALCAM;ZHX2;IGF1R;DNAJC12;SDC2;MYO10;FANCF;GHR;APBB2;SLC16A1;EGR3;SERPINA3;SPIN1;NPY1R
187,prerank,LTE2_UP.V1_DN,-0.14337495490283222,-0.6628625429912267,1.0,0.9913547237076649,1.0,36/184,21.40%,CALB2;AGTR1;CAV1;MGP;IGSF1;DTNA;GEM;IRF7;ATP8A2;SVIL;PTGES;PEG10;GFRA1;PDZK1;OAS2;ZNF84;CAP2;AMIGO2;INPP5F;GAL;PDLIM3;ZNF273;PMAIP1;BST2;NRP1;BHLHE41;NMRK1;IFIH1;PLCB1;CA12;LAMA3;GRB10;TM4SF1;HES1;EFEMP1;UTP14A
